Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP06010,2025-02-20,Novartis,Packaging,Bangalore,Cleaning,Critical,Material Issue,Closed,2025-03-08,Non-Compliant,13,Capsule,BT52481,Sneha,Urgent
CMP06011,2024-08-29,Mylan,Packaging,Vizag,Validation,Critical,Documentation Error,Open,2024-09-19,Compliant,66,Injection,BT89004,Priya,Follow SOP
CMP06019,2025-08-29,Pfizer,Warehouse,Vizag,Equipment,Low,Material Issue,Closed,2025-09-06,Non-Compliant,94,Tablet,BT20718,Ravi,Requires Review
CMP06023,2024-08-29,Cipla,R&D,Pune,Equipment,Medium,Human Error,In Progress,2024-08-30,Non-Compliant,84,Ointment,BT63994,Ravi,Follow SOP
CMP06029,2025-12-03,Sun Pharma,Packaging,Pune,Calibration,High,Training Issue,Open,2025-12-27,Compliant,20,Tablet,BT40033,Priya,Requires Review
CMP06035,2025-06-02,Cipla,R&D,Hyderabad,Documentation,Low,Documentation Error,Open,2025-06-26,Non-Compliant,80,Ointment,BT29609,Priya,No Remarks
CMP06036,2025-02-28,Sun Pharma,Production,Pune,Validation,High,Training Issue,In Progress,2025-03-22,Non-Compliant,64,Ointment,BT50154,Ravi,Urgent
CMP06037,2024-03-30,Pfizer,QC,Pune,Cleaning,Low,Equipment Failure,Open,2024-04-13,Non-Compliant,18,Capsule,BT33067,Kiran,No Remarks
CMP06038,2024-02-08,Abbott,Warehouse,Pune,Calibration,Critical,Documentation Error,Closed,2024-03-07,Non-Compliant,25,Injection,BT85932,Sneha,Requires Review
CMP06041,2024-04-23,Novartis,R&D,Chennai,Cleaning,Medium,Equipment Failure,Closed,2024-05-22,Compliant,57,Tablet,BT88940,Ravi,Follow SOP
CMP06043,2025-12-27,Aurobindo Pharma,QA,Pune,Documentation,Critical,Training Issue,Closed,2026-01-06,Compliant,79,Capsule,BT34229,Sneha,No Remarks
CMP06046,2025-06-02,Dr. Reddy's,Production,Bangalore,SOP,High,Material Issue,In Progress,2025-06-28,Compliant,83,Syrup,BT47237,Priya,Urgent
CMP06047,2025-09-19,Dr. Reddy's,QA,Pune,Cleaning,Critical,Equipment Failure,Closed,2025-09-24,Non-Compliant,92,Capsule,BT10386,Ravi,No Remarks
CMP06048,2024-01-18,Pfizer,Packaging,Chennai,SOP,Low,Material Issue,Closed,2024-01-21,Non-Compliant,64,Injection,BT88583,Sneha,Requires Review
CMP06050,2024-08-18,Sun Pharma,R&D,Vizag,Cleaning,Critical,Training Issue,Open,2024-08-30,Compliant,71,Ointment,BT93084,Kiran,No Remarks
CMP06052,2025-06-12,Novartis,R&D,Bangalore,Cleaning,Critical,Training Issue,Closed,2025-07-10,Compliant,10,Capsule,BT74040,Kiran,Urgent
CMP06053,2025-03-09,Aurobindo Pharma,QC,Bangalore,Equipment,Medium,Documentation Error,Closed,2025-04-05,Non-Compliant,41,Capsule,BT30769,Ravi,No Remarks
CMP06070,2025-09-21,Dr. Reddy's,Warehouse,Hyderabad,Equipment,Medium,Human Error,Open,2025-10-07,Compliant,67,Ointment,BT50622,Anil,Urgent
CMP06072,2025-04-01,Dr. Reddy's,Production,Pune,Validation,High,Material Issue,Open,2025-04-15,Non-Compliant,14,Capsule,BT71976,Kiran,No Remarks
CMP06075,2025-08-06,Pfizer,Production,Chennai,Cleaning,High,Training Issue,Open,2025-08-16,Compliant,16,Ointment,BT14567,Ravi,Follow SOP
CMP06076,2024-04-24,Abbott,QC,Bangalore,Calibration,Medium,Documentation Error,Closed,2024-04-28,Compliant,75,Injection,BT60018,Anil,No Remarks
CMP06077,2024-09-25,Mylan,QC,Hyderabad,Validation,Low,Training Issue,Closed,2024-09-28,Non-Compliant,8,Capsule,BT69013,Ravi,No Remarks
CMP06081,2024-05-26,Aurobindo Pharma,R&D,Pune,SOP,Low,Equipment Failure,Closed,2024-06-10,Non-Compliant,7,Tablet,BT43038,Ravi,Requires Review
CMP06085,2024-05-03,Dr. Reddy's,Warehouse,Vizag,Calibration,High,Material Issue,Open,2024-05-30,Non-Compliant,64,Syrup,BT39806,Ravi,No Remarks
CMP06090,2024-07-05,GSK,Production,Bangalore,Validation,Critical,Material Issue,In Progress,2024-07-06,Compliant,98,Ointment,BT62621,Anil,Urgent
CMP06097,2025-03-13,Pfizer,QA,Vizag,Validation,Critical,Equipment Failure,Open,2025-03-20,Compliant,13,Capsule,BT16519,Ravi,No Remarks
CMP06098,2024-05-13,GSK,R&D,Hyderabad,Calibration,High,Equipment Failure,Closed,2024-05-15,Compliant,83,Ointment,BT23319,Kiran,Urgent
CMP06101,2024-01-18,GSK,Production,Chennai,Calibration,Medium,Training Issue,In Progress,2024-02-17,Non-Compliant,29,Ointment,BT71579,Kiran,No Remarks
CMP06105,2024-05-31,Pfizer,QA,Vizag,Cleaning,High,Material Issue,In Progress,2024-06-20,Non-Compliant,64,Injection,BT41936,Ravi,Requires Review
CMP06116,2024-10-25,Abbott,QA,Vizag,SOP,Medium,Human Error,In Progress,2024-11-09,Non-Compliant,45,Injection,BT15549,Ravi,Requires Review
CMP06122,2024-03-01,Mylan,Production,Chennai,Calibration,Low,Equipment Failure,Open,2024-03-09,Non-Compliant,82,Injection,BT89567,Anil,Urgent
CMP06123,2025-12-24,Aurobindo Pharma,Packaging,Pune,SOP,Critical,Training Issue,Open,2026-01-06,Non-Compliant,91,Capsule,BT13032,Priya,Urgent
CMP06124,2024-03-30,Lupin,R&D,Bangalore,Documentation,High,Equipment Failure,In Progress,2024-04-29,Non-Compliant,78,Capsule,BT85996,Kiran,Urgent
CMP06131,2024-01-13,Novartis,Production,Vizag,Calibration,Low,Documentation Error,In Progress,2024-02-09,Compliant,82,Tablet,BT22392,Ravi,No Remarks
CMP06132,2024-04-04,GSK,QC,Bangalore,Documentation,Low,Equipment Failure,Closed,2024-04-23,Compliant,64,Injection,BT87873,Priya,No Remarks
CMP06136,2024-07-24,Novartis,Packaging,Pune,Validation,Critical,Training Issue,Open,2024-08-14,Compliant,32,Injection,BT59171,Ravi,No Remarks
CMP06141,2024-07-17,Sun Pharma,Production,Vizag,SOP,High,Human Error,Closed,2024-08-10,Compliant,94,Syrup,BT50199,Kiran,No Remarks
CMP06144,2024-01-28,Sun Pharma,QA,Vizag,Validation,Low,Human Error,Closed,2024-02-25,Non-Compliant,12,Tablet,BT89808,Ravi,No Remarks
CMP06150,2025-05-21,Abbott,QA,Pune,Cleaning,Medium,Equipment Failure,Open,2025-06-06,Non-Compliant,78,Tablet,BT54132,Priya,No Remarks
CMP06151,2024-03-28,Aurobindo Pharma,Production,Pune,Calibration,Medium,Training Issue,Open,2024-04-06,Non-Compliant,42,Injection,BT39355,Ravi,Urgent
CMP06154,2024-06-22,Mylan,Production,Chennai,Equipment,Critical,Material Issue,Closed,2024-07-13,Compliant,74,Tablet,BT52691,Priya,Requires Review
CMP06157,2025-04-09,Dr. Reddy's,Packaging,Pune,Validation,High,Training Issue,Closed,2025-05-08,Compliant,40,Injection,BT72299,Priya,Follow SOP
CMP06160,2024-03-17,Aurobindo Pharma,QC,Pune,Calibration,Critical,Documentation Error,Closed,2024-04-15,Non-Compliant,21,Capsule,BT41673,Sneha,No Remarks
CMP06174,2025-05-25,Lupin,Packaging,Bangalore,Documentation,High,Material Issue,In Progress,2025-06-14,Compliant,62,Ointment,BT41671,Ravi,Urgent
CMP06180,2025-09-17,Sun Pharma,Production,Bangalore,Validation,Low,Material Issue,Closed,2025-09-30,Non-Compliant,99,Capsule,BT35352,Anil,Urgent
CMP06184,2024-07-09,Pfizer,R&D,Pune,Equipment,High,Training Issue,Open,2024-07-16,Non-Compliant,95,Tablet,BT39801,Priya,No Remarks
CMP06189,2024-03-14,Aurobindo Pharma,Production,Vizag,Validation,Critical,Material Issue,Closed,2024-03-16,Compliant,8,Syrup,BT87370,Ravi,No Remarks
CMP06195,2024-03-17,Cipla,QC,Chennai,SOP,Medium,Documentation Error,In Progress,2024-03-29,Non-Compliant,29,Tablet,BT18486,Kiran,Follow SOP
CMP06196,2024-03-12,Aurobindo Pharma,R&D,Bangalore,SOP,Medium,Documentation Error,In Progress,2024-04-07,Non-Compliant,41,Syrup,BT49111,Kiran,Requires Review
CMP06200,2025-06-10,Abbott,R&D,Pune,Equipment,Medium,Equipment Failure,In Progress,2025-06-23,Compliant,74,Tablet,BT11782,Priya,Follow SOP
CMP06203,2024-05-09,Sun Pharma,Warehouse,Bangalore,Cleaning,Medium,Equipment Failure,Open,2024-05-29,Non-Compliant,94,Syrup,BT56071,Ravi,No Remarks
CMP06205,2025-02-13,Mylan,Packaging,Hyderabad,Documentation,Low,Equipment Failure,Closed,2025-03-15,Non-Compliant,52,Syrup,BT97822,Ravi,No Remarks
CMP06208,2024-01-17,Mylan,R&D,Pune,Cleaning,Medium,Equipment Failure,Closed,2024-01-28,Compliant,6,Syrup,BT54266,Kiran,Urgent
CMP06210,2024-03-18,Mylan,Warehouse,Vizag,Calibration,High,Equipment Failure,In Progress,2024-03-29,Compliant,70,Capsule,BT60941,Kiran,Requires Review
CMP06217,2025-04-24,Novartis,Production,Vizag,Cleaning,Medium,Training Issue,Closed,2025-05-15,Non-Compliant,74,Syrup,BT12597,Sneha,No Remarks
CMP06222,2025-07-31,Dr. Reddy's,Production,Pune,Documentation,Low,Material Issue,Closed,2025-08-03,Compliant,94,Injection,BT25505,Ravi,Follow SOP
CMP06223,2025-08-28,Mylan,Production,Pune,Calibration,Critical,Material Issue,Open,2025-09-10,Compliant,33,Capsule,BT72671,Anil,No Remarks
CMP06225,2025-09-16,Abbott,Warehouse,Chennai,Equipment,Low,Human Error,Closed,2025-10-02,Non-Compliant,16,Injection,BT78425,Ravi,No Remarks
CMP06228,2024-09-22,Novartis,QC,Bangalore,Calibration,High,Material Issue,Open,2024-09-24,Non-Compliant,64,Tablet,BT97678,Sneha,Requires Review
CMP06230,2024-11-24,Mylan,QA,Hyderabad,SOP,Critical,Training Issue,Closed,2024-12-04,Non-Compliant,32,Capsule,BT11281,Kiran,Requires Review
CMP06236,2024-11-10,Aurobindo Pharma,QA,Pune,Validation,High,Human Error,In Progress,2024-11-21,Non-Compliant,87,Ointment,BT81888,Sneha,Follow SOP
CMP06241,2024-03-10,Abbott,QA,Pune,Calibration,High,Human Error,Open,2024-03-13,Compliant,30,Injection,BT36358,Sneha,Urgent
CMP06242,2024-08-07,Pfizer,QA,Chennai,SOP,High,Documentation Error,Closed,2024-09-06,Non-Compliant,46,Capsule,BT20888,Anil,No Remarks
CMP06247,2025-03-05,Aurobindo Pharma,QA,Chennai,Cleaning,Medium,Human Error,Open,2025-03-15,Non-Compliant,88,Tablet,BT49023,Priya,Requires Review
CMP06249,2024-04-04,Mylan,Warehouse,Pune,Validation,Critical,Human Error,Open,2024-04-16,Non-Compliant,9,Ointment,BT10319,Sneha,Urgent
CMP06250,2025-05-30,Aurobindo Pharma,Packaging,Pune,Validation,High,Documentation Error,In Progress,2025-06-07,Compliant,72,Syrup,BT19633,Kiran,No Remarks
CMP06252,2025-04-12,Novartis,QC,Vizag,SOP,High,Human Error,Closed,2025-04-14,Compliant,25,Injection,BT24592,Ravi,No Remarks
CMP06253,2024-02-13,Aurobindo Pharma,Production,Vizag,Documentation,Medium,Documentation Error,Closed,2024-02-16,Non-Compliant,29,Tablet,BT17732,Sneha,No Remarks
CMP06254,2025-11-15,Lupin,Warehouse,Bangalore,Calibration,Critical,Material Issue,Open,2025-11-25,Compliant,50,Tablet,BT70434,Priya,No Remarks
CMP06258,2025-10-22,Abbott,QA,Bangalore,SOP,High,Training Issue,Open,2025-11-07,Compliant,37,Capsule,BT41991,Priya,No Remarks
CMP06261,2024-06-09,Mylan,QC,Bangalore,Cleaning,High,Equipment Failure,Open,2024-06-22,Non-Compliant,83,Injection,BT49390,Ravi,No Remarks
CMP06263,2025-12-31,Lupin,QC,Bangalore,Documentation,Low,Documentation Error,In Progress,2026-01-07,Non-Compliant,35,Ointment,BT69653,Sneha,Urgent
CMP06269,2025-09-08,Cipla,QC,Hyderabad,SOP,Low,Material Issue,Closed,2025-09-13,Compliant,28,Ointment,BT13507,Priya,No Remarks
CMP06280,2025-03-13,Pfizer,Production,Pune,Equipment,High,Training Issue,Closed,2025-04-07,Compliant,40,Syrup,BT30317,Anil,Urgent
CMP06281,2024-01-01,Lupin,QA,Pune,Cleaning,High,Material Issue,Open,2024-01-25,Compliant,95,Tablet,BT21968,Priya,Urgent
CMP06282,2025-08-09,Lupin,QA,Chennai,Documentation,Low,Human Error,Closed,2025-09-02,Compliant,39,Tablet,BT36707,Priya,No Remarks
CMP06283,2025-08-15,Dr. Reddy's,QA,Bangalore,Calibration,Critical,Training Issue,In Progress,2025-08-30,Compliant,14,Tablet,BT30158,Priya,No Remarks
CMP06288,2025-07-23,Novartis,QA,Hyderabad,Calibration,Medium,Human Error,Open,2025-07-28,Compliant,81,Capsule,BT52640,Ravi,Requires Review
CMP06289,2024-04-02,Mylan,QC,Chennai,Calibration,Low,Human Error,Open,2024-04-09,Non-Compliant,81,Syrup,BT69329,Sneha,Urgent
CMP06290,2024-01-31,Sun Pharma,Packaging,Vizag,Calibration,Critical,Material Issue,Open,2024-02-29,Non-Compliant,12,Injection,BT40711,Ravi,Requires Review
CMP06292,2024-07-10,Sun Pharma,Production,Bangalore,Documentation,High,Human Error,Closed,2024-08-04,Non-Compliant,90,Syrup,BT38830,Sneha,Follow SOP
CMP06294,2025-09-16,Aurobindo Pharma,Production,Pune,Validation,Critical,Equipment Failure,Closed,2025-09-25,Compliant,37,Tablet,BT79599,Ravi,Requires Review
CMP06295,2024-03-14,Novartis,Production,Vizag,Documentation,Medium,Documentation Error,In Progress,2024-04-06,Non-Compliant,33,Ointment,BT98372,Sneha,No Remarks
CMP06297,2024-06-21,Aurobindo Pharma,Packaging,Vizag,Equipment,Medium,Documentation Error,In Progress,2024-07-07,Non-Compliant,19,Injection,BT38298,Kiran,Requires Review
CMP06298,2025-09-29,Novartis,Packaging,Hyderabad,Validation,Medium,Human Error,Closed,2025-10-16,Non-Compliant,27,Ointment,BT86019,Sneha,Follow SOP
CMP06299,2024-09-26,Mylan,Production,Chennai,Equipment,Critical,Human Error,In Progress,2024-10-03,Compliant,89,Syrup,BT36475,Anil,No Remarks
CMP06302,2025-04-06,Aurobindo Pharma,QC,Pune,Cleaning,Critical,Human Error,Closed,2025-05-03,Compliant,40,Capsule,BT95002,Priya,Follow SOP
CMP06306,2025-12-30,Dr. Reddy's,Warehouse,Hyderabad,Validation,Medium,Equipment Failure,In Progress,2026-01-15,Compliant,87,Injection,BT90747,Sneha,No Remarks
CMP06313,2025-07-31,Abbott,Production,Vizag,Documentation,Medium,Training Issue,Closed,2025-08-08,Non-Compliant,90,Ointment,BT83959,Kiran,No Remarks
CMP06314,2025-09-11,Aurobindo Pharma,Production,Vizag,Cleaning,Critical,Material Issue,Closed,2025-10-06,Non-Compliant,29,Tablet,BT15989,Anil,Requires Review
CMP06317,2025-11-17,Cipla,QA,Bangalore,Calibration,Critical,Human Error,In Progress,2025-12-02,Compliant,34,Syrup,BT84032,Kiran,Follow SOP
CMP06319,2025-07-25,Cipla,QC,Bangalore,Validation,Medium,Documentation Error,Closed,2025-08-23,Non-Compliant,27,Tablet,BT90700,Ravi,No Remarks
CMP06320,2025-03-28,Pfizer,Packaging,Hyderabad,Cleaning,Critical,Documentation Error,Open,2025-04-01,Non-Compliant,76,Capsule,BT99575,Anil,No Remarks
CMP06323,2024-05-20,Dr. Reddy's,R&D,Bangalore,Validation,Critical,Human Error,In Progress,2024-05-23,Compliant,84,Capsule,BT72569,Sneha,No Remarks
CMP06324,2024-01-25,Dr. Reddy's,Production,Hyderabad,Documentation,High,Material Issue,Closed,2024-02-10,Non-Compliant,92,Ointment,BT27048,Ravi,No Remarks
CMP06325,2025-11-30,Dr. Reddy's,Production,Bangalore,Cleaning,Low,Training Issue,Open,2025-12-11,Non-Compliant,96,Syrup,BT86487,Sneha,Urgent
CMP06328,2024-12-09,Aurobindo Pharma,QC,Bangalore,Cleaning,High,Training Issue,Closed,2025-01-02,Compliant,37,Tablet,BT57120,Priya,No Remarks
CMP06330,2024-11-04,Aurobindo Pharma,QC,Hyderabad,Equipment,High,Equipment Failure,Open,2024-11-13,Compliant,42,Capsule,BT49691,Kiran,No Remarks
CMP06332,2024-01-20,Mylan,Packaging,Bangalore,Validation,Low,Equipment Failure,Closed,2024-02-04,Compliant,92,Ointment,BT50994,Priya,No Remarks
CMP06340,2024-09-10,Sun Pharma,QA,Vizag,Documentation,Critical,Training Issue,In Progress,2024-10-03,Non-Compliant,99,Injection,BT63986,Ravi,Follow SOP
CMP06343,2025-04-21,GSK,Packaging,Chennai,SOP,Low,Equipment Failure,In Progress,2025-05-14,Non-Compliant,81,Syrup,BT96032,Ravi,No Remarks
CMP06346,2025-11-19,Aurobindo Pharma,Production,Vizag,Validation,Medium,Documentation Error,Open,2025-12-02,Compliant,73,Syrup,BT95019,Anil,Requires Review
CMP06347,2024-07-31,Sun Pharma,Warehouse,Chennai,SOP,Medium,Documentation Error,Closed,2024-08-25,Non-Compliant,93,Capsule,BT75124,Sneha,No Remarks
CMP06355,2025-05-18,Dr. Reddy's,R&D,Vizag,Equipment,Medium,Documentation Error,Open,2025-05-21,Non-Compliant,89,Tablet,BT43083,Sneha,No Remarks
CMP06356,2025-11-27,Dr. Reddy's,QA,Vizag,SOP,High,Material Issue,Open,2025-12-07,Non-Compliant,78,Tablet,BT65655,Sneha,No Remarks
CMP06357,2024-11-12,Mylan,R&D,Vizag,Cleaning,Low,Training Issue,In Progress,2024-11-22,Non-Compliant,6,Injection,BT57345,Ravi,Requires Review
CMP06358,2025-10-07,Lupin,Packaging,Vizag,SOP,High,Training Issue,Closed,2025-10-24,Compliant,42,Ointment,BT89881,Ravi,Follow SOP
CMP06359,2025-04-20,Cipla,Packaging,Chennai,Documentation,Medium,Documentation Error,Open,2025-05-15,Non-Compliant,72,Tablet,BT96599,Ravi,Urgent
CMP06361,2024-07-02,Lupin,Production,Chennai,Equipment,Low,Training Issue,Open,2024-07-26,Compliant,63,Injection,BT32034,Anil,No Remarks
CMP06367,2024-11-06,Pfizer,QC,Chennai,Validation,Low,Equipment Failure,In Progress,2024-11-09,Compliant,91,Injection,BT46618,Ravi,Follow SOP
CMP06371,2024-02-01,Dr. Reddy's,Packaging,Chennai,SOP,High,Human Error,In Progress,2024-02-03,Compliant,97,Ointment,BT93335,Ravi,Follow SOP
CMP06378,2025-02-06,Cipla,QA,Vizag,Validation,Critical,Material Issue,Closed,2025-02-16,Non-Compliant,21,Syrup,BT16650,Ravi,No Remarks
CMP06380,2024-05-27,Aurobindo Pharma,QC,Pune,Equipment,Medium,Training Issue,Open,2024-06-23,Non-Compliant,67,Injection,BT64805,Priya,Follow SOP
CMP06384,2025-10-14,Novartis,QC,Vizag,Cleaning,High,Equipment Failure,Open,2025-10-23,Compliant,88,Syrup,BT54838,Sneha,No Remarks
CMP06385,2024-12-13,Abbott,QC,Hyderabad,Equipment,Medium,Material Issue,Closed,2024-12-18,Compliant,80,Syrup,BT99272,Sneha,No Remarks
CMP06392,2024-11-09,GSK,Warehouse,Chennai,Cleaning,Low,Material Issue,Open,2024-12-09,Compliant,82,Tablet,BT68536,Priya,Urgent
CMP06394,2024-08-28,Dr. Reddy's,Production,Bangalore,Validation,Medium,Equipment Failure,In Progress,2024-09-22,Compliant,36,Ointment,BT91170,Kiran,No Remarks
CMP06395,2024-03-28,Cipla,Packaging,Hyderabad,Cleaning,High,Equipment Failure,Open,2024-04-27,Non-Compliant,85,Injection,BT21448,Sneha,Follow SOP
CMP06396,2024-09-30,Lupin,R&D,Bangalore,SOP,Critical,Documentation Error,Closed,2024-10-09,Non-Compliant,44,Ointment,BT38916,Priya,Follow SOP
CMP06397,2024-07-04,Dr. Reddy's,QC,Hyderabad,Equipment,Medium,Equipment Failure,Closed,2024-07-10,Compliant,35,Ointment,BT47929,Sneha,No Remarks
CMP06406,2025-12-02,Sun Pharma,Production,Bangalore,Documentation,Medium,Training Issue,Closed,2025-12-14,Compliant,95,Tablet,BT49508,Priya,Follow SOP
CMP06408,2025-06-07,Lupin,QC,Pune,Cleaning,Low,Training Issue,Open,2025-07-02,Compliant,70,Injection,BT60631,Kiran,Urgent
CMP06409,2024-04-24,Lupin,R&D,Vizag,Validation,Medium,Material Issue,Closed,2024-05-05,Compliant,79,Injection,BT59677,Sneha,Urgent
CMP06414,2025-08-27,Dr. Reddy's,Packaging,Hyderabad,Cleaning,Critical,Training Issue,Closed,2025-09-01,Compliant,35,Syrup,BT55423,Ravi,Requires Review
CMP06416,2024-06-30,Lupin,Warehouse,Hyderabad,SOP,High,Material Issue,In Progress,2024-07-03,Non-Compliant,5,Tablet,BT51534,Priya,Requires Review
CMP06424,2025-08-04,Aurobindo Pharma,R&D,Chennai,Documentation,Critical,Documentation Error,In Progress,2025-08-05,Compliant,60,Syrup,BT92739,Ravi,Follow SOP
CMP06426,2025-06-22,Sun Pharma,QC,Vizag,Validation,Low,Human Error,Open,2025-07-18,Non-Compliant,6,Ointment,BT54734,Ravi,Follow SOP
CMP06427,2025-06-11,Abbott,Production,Chennai,Validation,High,Training Issue,In Progress,2025-07-01,Compliant,43,Syrup,BT60792,Kiran,Urgent
CMP06428,2024-06-09,Lupin,Production,Pune,SOP,Low,Training Issue,Closed,2024-07-05,Compliant,34,Tablet,BT40732,Priya,No Remarks
CMP06429,2024-07-20,Novartis,QA,Chennai,Cleaning,Medium,Equipment Failure,In Progress,2024-07-29,Non-Compliant,89,Capsule,BT51262,Kiran,No Remarks
CMP06431,2025-01-05,Mylan,QA,Hyderabad,Documentation,Low,Equipment Failure,Closed,2025-01-12,Compliant,56,Injection,BT56873,Anil,Follow SOP
CMP06432,2025-04-19,Mylan,Warehouse,Pune,Validation,High,Documentation Error,In Progress,2025-04-28,Non-Compliant,74,Injection,BT86869,Priya,No Remarks
CMP06434,2024-08-29,Mylan,Warehouse,Vizag,Documentation,Medium,Documentation Error,Open,2024-09-11,Compliant,81,Injection,BT88194,Ravi,Requires Review
CMP06435,2024-09-29,Aurobindo Pharma,QA,Hyderabad,Cleaning,Low,Material Issue,Closed,2024-10-03,Compliant,22,Tablet,BT75339,Anil,Requires Review
CMP06436,2025-03-22,Cipla,Packaging,Hyderabad,Equipment,Medium,Equipment Failure,Open,2025-04-02,Non-Compliant,20,Tablet,BT46249,Kiran,Follow SOP
CMP06438,2024-12-17,Novartis,Packaging,Vizag,Calibration,Medium,Equipment Failure,Closed,2024-12-20,Compliant,25,Injection,BT13316,Sneha,Requires Review
CMP06443,2024-07-14,Aurobindo Pharma,QA,Pune,Documentation,Medium,Equipment Failure,Open,2024-08-05,Non-Compliant,2,Tablet,BT61450,Ravi,No Remarks
CMP06444,2024-06-29,GSK,Packaging,Pune,Equipment,High,Documentation Error,Open,2024-07-17,Compliant,70,Syrup,BT26598,Priya,Requires Review
CMP06446,2025-01-10,Dr. Reddy's,Packaging,Hyderabad,Calibration,Medium,Documentation Error,Open,2025-02-04,Non-Compliant,23,Syrup,BT93335,Ravi,No Remarks
CMP06448,2024-02-21,GSK,Packaging,Chennai,Validation,Medium,Documentation Error,In Progress,2024-03-06,Non-Compliant,90,Tablet,BT87828,Ravi,No Remarks
CMP06451,2024-09-27,Cipla,Production,Pune,Validation,Low,Training Issue,In Progress,2024-10-06,Compliant,73,Ointment,BT58591,Anil,Follow SOP
CMP06452,2024-12-08,Abbott,R&D,Pune,Validation,High,Material Issue,Closed,2024-12-16,Non-Compliant,18,Capsule,BT58246,Kiran,Follow SOP
CMP06453,2025-09-18,Mylan,QC,Pune,Equipment,Critical,Equipment Failure,Open,,Non-Compliant,95,Injection,BT91992,Kiran,Follow SOP
CMP06464,2024-09-21,Novartis,Production,Hyderabad,Validation,High,Equipment Failure,Open,2024-09-26,Compliant,89,Syrup,BT49442,Sneha,Requires Review
CMP06468,2025-07-29,Abbott,QA,Pune,Validation,Critical,Material Issue,Open,2025-08-08,Non-Compliant,90,Tablet,BT44051,Priya,No Remarks
CMP06469,2024-01-27,Pfizer,Production,Vizag,Cleaning,Low,Documentation Error,Closed,,Non-Compliant,49,Capsule,BT96788,Anil,No Remarks
CMP06475,2025-02-08,Lupin,QA,Chennai,Documentation,Critical,Material Issue,Closed,2025-03-03,Compliant,10,Syrup,BT48956,Priya,No Remarks
CMP06476,2025-03-30,Dr. Reddy's,Production,Chennai,Cleaning,Low,Material Issue,In Progress,,Compliant,36,Ointment,BT44242,Priya,Urgent
CMP06477,2024-10-23,Dr. Reddy's,QC,Chennai,Cleaning,Low,Training Issue,Open,2024-11-03,Non-Compliant,28,Capsule,BT70543,Anil,Requires Review
CMP06478,2025-08-10,Sun Pharma,R&D,Chennai,Cleaning,Low,Equipment Failure,Open,2025-09-04,Compliant,9,Injection,BT82164,Kiran,Follow SOP
