Compliance_ID,Audit_Date,Company,Department,Plant,Deviation_Type,Severity,Root_Cause,CAPA_Status,Closure_Date,Compliance_Status,Risk_Score,Product,Batch_Number,Auditor,Remarks
CMP06681,2024-12-29,Abbott,R&D,Pune,SOP,Critical,Documentation Error,Open,2025-01-15,Non-Compliant,-5,Capsule,BT54104,Ravi,Urgent
CMP06682,2025-02-20,Cipla,R&D,Hyderabad,Cleaning,Low,Equipment Failure,In Progress,2025-02-21,Non-Compliant,-5,Injection,BT33082,Ravi,Urgent
CMP06683,2025-01-27,Lupin,QC,Vizag,Equipment,Medium,Documentation Error,Closed,2025-02-16,Non-Compliant,150,Capsule,BT98741,Kiran,Urgent
CMP06684,2024-07-26,Aurobindo Pharma,Packaging,Chennai,Documentation,High,Documentation Error,Open,2024-08-16,Non-Compliant,22,Ointment,BT84151,Ravi,NA
CMP06685,2024-10-17,Dr. Reddy's,QC,Vizag,Calibration,Critical,Human Error,In Progress,2024-10-28,Compliant,1,Syrup,BT12824,Ravi,Follow SOP
CMP06686,2025-02-11,Cipla,R&D,Vizag,Documentation,High,Documentation Error,In Progress,2025-03-06,Compliant,79,Tablet,BT50397,Ravi,NA
CMP06687,2024-05-31,Abbott,R&D,Vizag,Calibration,Low,Human Error,Closed,2024-06-07,Compliant,-5,Capsule,BT93726,Kiran,NA
CMP06688,2024-09-08,Abbott,Warehouse,Vizag,SOP,High,Equipment Failure,Closed,2024-09-14,Non-Compliant,74,Capsule,BT84236,Kiran,NA
CMP06689,2025-06-18,Cipla,Prodction,Hyderabad,Validation,Low,Training Issue,Open,2025-06-24,Non-Compliant,150,Ointment,BT69634,Priya,NA
CMP06690,2024-12-12,GSK,QA,Pune,SOP,High,Human Error,Closed,2024-12-28,Compliant,-5,Ointment,BT93865,Ravi,
CMP06691,2024-03-16,Lupin,Warehouse,Pune,Validation,Critical,Documentation Error,Closed,2024-04-07,Non-Compliant,98,Injection,BT52340,Sneha,NA
CMP06692,2024-03-15,GSK,QA,Chennai,Calibration,Critical,Human Error,In Progress,2024-04-09,Non-Compliant,1,Capsule,BT62329,Anil,Urgent
CMP06693,2025-08-08,Sun Pharma,Warehouse,Bangalore,Cleaning,Low,Equipment Failure,Open,2025-08-09,Compliant,-5,Injection,BT16796,Ravi,
CMP06694,2025-10-16,Lupin,Packaging,Vizag,Equipment,High,Training Issue,In Progress,2025-10-22,Compliant,94,Injection,BT70943,Ravi,Requires Review
CMP06695,2024-08-13,Pfizer,QC,Hyderabad,Validation,Critical,Equipment Failure,Closed,2024-08-29,Compliant,150,Injection,BT99661,Anil,NA
CMP06696,2025-03-16,Dr. Reddy's,QC,Bangalore,Cleaning,Medium,Documentation Error,Open,2025-03-25,Non-Compliant,38,Syrup,BT72065,Priya,Requires Review
CMP06697,2024-06-28,GSK, production ,Chennai,Equipment,Medium,Human Error,Closed,2024-07-10,Non-Compliant,150,Syrup,BT90312,Priya,Urgent
CMP06698,2025-12-08,Mylan,R&D,Bangalore,SOP,Medium,Material Issue,In Progress,2025-12-17,Compliant,8,Capsule,BT80497,Priya,Follow SOP
CMP06699,2024-07-16,Cipla,QA,Pune,SOP,High,Equipment Failure,In Progress,2024-07-26,Non-Compliant,61,Injection,BT44069,Sneha,NA
CMP06700,2024-02-09,Sun Pharma,Production,Chennai,Validation,High,Human Error,Closed,2024-02-19,Compliant,150,Injection,BT90514,Ravi,NA
CMP06701,2025-12-21,Dr. Reddy's,Production,Hyderabad,Cleaning,Critical,Training Issue,Open,2026-01-01,Non-Compliant,89,Capsule,BT11169,Sneha,Requires Review
CMP06702,2024-10-23,Abbott,QA,Vizag,Cleaning,Medium,Equipment Failure,In Progress,,Non-Compliant,150,Ointment,BT72519,Kiran,Follow SOP
CMP06703,2025-05-27,GSK, production ,Hyderabad,Equipment,Medium,Material Issue,In Progress,2025-06-03,Non-Compliant,150,Ointment,BT64751,Priya,NA
CMP06704,2024-04-02,Abbott,QA,Pune,Calibration,High,Training Issue,Open,2024-04-17,Compliant,82,Syrup,BT37787,Ravi,
CMP06705,2024-06-06,Dr. Reddy's,QA,Hyderabad,Equipment,High,Human Error,In Progress,2024-06-28,Compliant,-5,Tablet,BT81618,Ravi,Follow SOP
CMP06706,2025-09-30,Lupin, production ,Bangalore,SOP,Critical,Material Issue,Closed,2025-10-04,Non-Compliant,150,Tablet,BT24334,Kiran,NA
CMP06707,2024-01-01,Pfizer,Packaging,Chennai,Validation,Low,Material Issue,Open,2024-01-09,Compliant,84,Capsule,BT15208,Ravi,
CMP06708,2024-05-31,GSK,QA,Vizag,Validation,Critical,Equipment Failure,Open,2024-06-11,Non-Compliant,-5,Capsule,BT25636,Anil,Urgent
CMP06709,2024-02-29,Cipla,QC,Hyderabad,SOP,Medium,Human Error,In Progress,2024-03-29,Non-Compliant,94,Tablet,BT98227,Ravi,Urgent
CMP06710,2025-08-16,Abbott,R&D,Bangalore,Cleaning,Critical,Human Error,In Progress,2025-08-29,Non-Compliant,-5,Tablet,BT75182,Priya,Requires Review
CMP06711,2025-01-26,Aurobindo Pharma,R&D,Chennai,SOP,Low,Material Issue,In Progress,2025-02-23,Compliant,-5,Tablet,BT45156,Ravi,Follow SOP
CMP06712,2025-05-27,GSK,Packaging,Bangalore,Calibration,Critical,Documentation Error,Closed,2025-05-30,Non-Compliant,47,Syrup,BT63270,Priya,Follow SOP
CMP06713,2025-07-23,Abbott,Warehouse,Bangalore,Calibration,Low,Equipment Failure,Closed,2025-08-06,Compliant,-5,Capsule,BT11270,Priya,Urgent
CMP06714,2025-09-08,Mylan,R&D,Hyderabad,Validation,High,Documentation Error,Closed,2025-09-11,Compliant,150,Tablet,BT97829,Priya,Follow SOP
CMP06715,2025-01-01,Cipla,R&D,Vizag,Documentation,Low,Equipment Failure,In Progress,2025-01-14,Non-Compliant,150,Syrup,BT49605,Sneha,Follow SOP
CMP06716,2025-11-09,Aurobindo Pharma,QA,Pune,Validation,Medium,Equipment Failure,Open,2025-11-16,Compliant,-5,Capsule,BT18331,Anil,Follow SOP
CMP06717,2024-04-14,Cipla,Packaging,Hyderabad,Equipment,Critical,Documentation Error,Open,2024-05-08,Compliant,25,Syrup,BT50526,Priya,Requires Review
CMP06718,2024-01-01,GSK,QC,Chennai,Validation,High,Documentation Error,Open,2024-01-17,Compliant,150,Injection,BT70848,Anil,
CMP06719,2024-11-06,Mylan,Packaging,Hyderabad,Calibration,Critical,Human Error,Open,2024-11-10,Non-Compliant,150,Injection,BT75767,Ravi,Requires Review
CMP06720,2025-07-23,Abbott,R&D,Bangalore,SOP,Hgh,Equipment Failure,Open,2025-07-27,Non-Compliant,-5,Injection,BT65208,Priya,NA
CMP06721,2024-10-09,Dr. Reddy's,QC,Pune,Cleaning,High,Human Error,Open,2024-10-25,Compliant,150,Tablet,BT62518,Ravi,
CMP06722,2024-01-14,Pfizer,Packaging,Bangalore,Validation,Critical,Documentation Error,In Progress,2024-01-31,Compliant,150,Syrup,BT22409,Ravi,Urgent
CMP06723,2024-04-16,Mylan,QC,Bangalore,Calibration,Medium,Material Issue,Open,2024-04-21,Non-Compliant,-5,Tablet,BT65914,Sneha,Requires Review
CMP06724,2024-05-18,Novartis,QC,Hyderabad,Cleaning,High,Material Issue,In Progress,2024-05-27,Compliant,150,Syrup,BT69873,Ravi,Requires Review
CMP06725,2025-05-30,Cipla,Prodction,Hyderabad,Cleaning,Critical,Material Issue,In Progress,2025-06-08,Non-Compliant,14,Injection,BT67071,Kiran,Follow SOP
CMP06726,2025-03-26,Aurobindo Pharma,QA,Hyderabad,SOP,Critical,Equipment Failure,Open,2025-04-23,Non-Compliant,87,Ointment,BT33170,Ravi,NA
CMP06727,2025-09-21,Novartis,Production,Vizag,Calibration,Medium,Material Issue,Open,2025-09-22,Compliant,-5,Ointment,BT28510,Ravi,NA
CMP06728,2025-10-18,Sun Pharma,Packaging,Vizag,Equipment,Medium,Documentation Error,Open,,Non-Compliant,-5,Tablet,BT56308,Priya,
CMP06729,2025-01-31,Aurobindo Pharma,R&D,Hyderabad,Calibration,Critical,Training Issue,Closed,2025-02-18,Compliant,150,Tablet,BT72861,Anil,Follow SOP
CMP06730,2025-02-14,Aurobindo Pharma,R&D,Bangalore,Calibration,Critical,Training Issue,In Progress,2025-02-22,Non-Compliant,-5,Tablet,BT89852,Priya,Requires Review
CMP06731,2025-09-10,Novartis,Prodction,Bangalore,Equipment,Low,Training Issue,Open,2025-09-17,Compliant,150,Syrup,BT13210,Ravi,
CMP06732,2025-03-03,Abbott,Warehouse,Vizag,SOP,Critical,Material Issue,Open,2025-03-22,Compliant,150,Syrup,BT91967,Kiran,
CMP06733,2024-10-25,Sun Pharma,QC,Hyderabad,Validation,Critical,Equipment Failure,Closed,2024-11-17,Compliant,62,Tablet,BT67469,Priya,NA
CMP06734,2025-05-19,Cipla,R&D,Bangalore,Validation,High,Equipment Failure,Open,2025-06-07,Compliant,28,Capsule,BT51690,Priya,Urgent
CMP06735,2025-06-25,Lupin,QA,Bangalore,Equipment,High,Human Error,Open,2025-07-20,Non-Compliant,150,Ointment,BT93120,Sneha,NA
CMP06736,2025-09-23,Novartis,Warehouse,Hyderabad,Documentation,Low,Equipment Failure,Open,2025-09-27,Non-Compliant,-5,Injection,BT25458,Anil,Follow SOP
CMP06737,2024-11-15,Mylan,Production,Chennai,Equipment,High,Material Issue,Closed,2024-12-03,Non-Compliant,-5,Syrup,BT14333,Sneha,Follow SOP
CMP06738,2025-05-08,Mylan,Packaging,Pune,Cleaning,Hgh,Human Error,In Progress,2025-06-05,Non-Compliant,-5,Capsule,BT60995,Priya,Urgent
CMP06739,2025-02-12,Aurobindo Pharma,R&D,Chennai,SOP,Medium,Training Issue,Closed,2025-03-12,Non-Compliant,19,Injection,BT61266,Anil,Follow SOP
CMP06740,2025-05-26,Mylan,R&D,Pune,SOP,Critical,Material Issue,Open,2025-06-07,Non-Compliant,150,Syrup,BT60799,Kiran,
CMP06741,2024-05-29,Dr. Reddy's,QC,Hyderabad,Validation,Medium,Training Issue,Closed,2024-06-09,Non-Compliant,36,Injection,BT68998,Priya,NA
CMP06742,2024-11-04,Novartis,R&D,Chennai,Documentation,Critical,Documentation Error,In Progress,2024-11-08,Compliant,-5,Ointment,BT98804,Kiran,Urgent
CMP06743,2025-06-20,Novartis,QC,Bangalore,Calibration,High,Human Error,Open,2025-07-06,Compliant,150,Ointment,BT49090,Anil,Follow SOP
CMP06744,2025-12-19,Cipla,Packaging,Hyderabad,Validation,Medium,Human Error,In Progress,2026-01-18,Non-Compliant,-5,Injection,BT65150,Sneha,Urgent
CMP06745,2024-11-08,Dr. Reddy's,Production,Chennai,Validation,Critical,Human Error,Open,2024-11-23,Compliant,150,Ointment,BT68615,Priya,Urgent
CMP06746,2025-03-19,Mylan,Warehouse,Vizag,Cleaning,High,Equipment Failure,Open,2025-04-05,Non-Compliant,-5,Tablet,BT48250,Priya,Follow SOP
CMP06747,2024-04-30,Abbott,Warehouse,Bangalore,Cleaning,Medium,Equipment Failure,In Progress,2024-05-27,Compliant,-5,Tablet,BT38098,Ravi,Requires Review
CMP06748,2024-11-26,Cipla,QC,Bangalore,Validation,High,Human Error,In Progress,2024-12-23,Compliant,-5,Capsule,BT84141,Sneha,Requires Review
CMP06749,2024-11-16,Pfizer,QC,Vizag,Cleaning,Low,Material Issue,Open,2024-12-14,Non-Compliant,47,Capsule,BT33130,Anil,Follow SOP
CMP06750,2025-05-17,GSK,R&D,Vizag,Validation,Low,Documentation Error,In Progress,2025-05-29,Non-Compliant,26,Capsule,BT35003,Anil,
CMP06751,2024-10-04,Mylan,QA,Vizag,Validation,Medium,Documentation Error,In Progress,2024-11-02,Compliant,150,Tablet,BT84233,Sneha,Requires Review
CMP06752,2025-10-23,Sun Pharma,QA,Bangalore,Equipment,Low,Human Error,Open,2025-10-26,Non-Compliant,79,Ointment,BT46532,Kiran,Urgent
CMP06753,2025-09-20,Mylan,Production,Chennai,Equipment,Critical,Equipment Failure,In Progress,2025-09-21,Non-Compliant,-5,Tablet,BT90061,Ravi,
CMP06754,2024-09-23,Novartis,R&D,Hyderabad,SOP,High,Human Error,In Progress,2024-10-23,Non-Compliant,34,Tablet,BT98700,Kiran,
CMP06755,2024-10-23,Mylan,QC,Hyderabad,Calibration,Low,Equipment Failure,Open,2024-11-02,Compliant,-5,Injection,BT21677,Ravi,NA
CMP06756,2024-07-15,Cipla,Packaging,Hyderabad,Cleaning,High,Human Error,In Progress,2024-07-25,Non-Compliant,-5,Ointment,BT88449,Sneha,
CMP06757,2024-01-04,Dr. Reddy's,R&D,Bangalore,Validation,Medium,Training Issue,In Progress,2024-01-12,Compliant,150,Syrup,BT36484,Priya,
CMP06758,2025-03-22,Cipla,Production,Pune,SOP,Medium,Human Error,Closed,2025-03-31,Non-Compliant,-5,Tablet,BT85333,Ravi,Follow SOP
CMP06759,2024-11-26,Lupin,QA,Pune,Equipment,Critical,Training Issue,Closed,2024-12-01,Compliant,150,Syrup,BT39336,Anil,Urgent
CMP06760,2024-05-08,Cipla,Packaging,Vizag,Cleaning,Hgh,Human Error,Closed,2024-05-09,Compliant,12,Capsule,BT69236,Sneha,
CMP06761,2024-06-30,Lupin,Packaging,Hyderabad,Documentation,Low,Material Issue,In Progress,2024-07-08,Compliant,67,Capsule,BT60968,Priya,Requires Review
CMP06762,2025-07-10,Dr. Reddy's,R&D,Pune,Cleaning,High,Equipment Failure,In Progress,2025-07-11,Non-Compliant,44,Syrup,BT66377,Sneha,Requires Review
CMP06763,2025-10-08,Aurobindo Pharma,QA,Vizag,Validation,High,Training Issue,Closed,2025-11-04,Non-Compliant,-5,Capsule,BT85438,Sneha,
CMP06764,2025-11-18,Mylan,Packaging,Vizag,Calibration,Medium,Equipment Failure,Closed,2025-11-19,Non-Compliant,150,Tablet,BT47936,Priya,NA
CMP06765,2024-11-27,Mylan,QA,Vizag,Calibration,High,Material Issue,Open,2024-12-05,Compliant,42,Injection,BT97754,Anil,Follow SOP
CMP06766,2024-01-09,Abbott,Production,Vizag,Calibration,Medium,Material Issue,Closed,2024-01-30,Non-Compliant,150,Injection,BT68322,Ravi,Requires Review
CMP06767,2025-12-06,Aurobindo Pharma,R&D,Vizag,Equipment,High,Equipment Failure,Open,2025-12-19,Non-Compliant,-5,Injection,BT66612,Ravi,
CMP06768,2025-01-08,Dr. Reddy's,Packaging,Hyderabad,Cleaning,Critical,Equipment Failure,Open,2025-01-28,Non-Compliant,150,Injection,BT49343,Kiran,Urgent
CMP06769,2025-03-20,Novartis,QA,Chennai,Calibration,Critical,Documentation Error,Closed,2025-04-17,Non-Compliant,150,Syrup,BT28157,Sneha,
CMP06770,2025-03-19,Lupin,Packaging,Chennai,Calibration,Low,Documentation Error,Open,2025-04-06,Non-Compliant,71,Injection,BT17535,Priya,
CMP06771,2025-11-14,Lupin,QA,Pune,Equipment,Low,Documentation Error,In Progress,2025-11-16,Compliant,150,Capsule,BT75520,Anil,Urgent
CMP06772,2024-11-07,Lupin,R&D,Pune,Calibration,Critical,Documentation Error,Open,2024-12-05,Non-Compliant,150,Tablet,BT44570,Kiran,NA
CMP06773,2025-01-08,Mylan,Packaging,Pune,Cleaning,Critical,Documentation Error,In Progress,2025-01-18,Compliant,-5,Ointment,BT56248,Anil,Requires Review
CMP06774,2024-06-25,Aurobindo Pharma,R&D,Pune,SOP,Medium,Material Issue,Closed,2024-07-21,Non-Compliant,-5,Capsule,BT22513,Sneha,Requires Review
CMP06775,2025-05-22,Dr. Reddy's,Warehouse,Hyderabad,Equipment,High,Training Issue,Open,2025-05-24,Non-Compliant,150,Ointment,BT84558,Priya,NA
CMP06776,2024-03-08,GSK,Warehouse,Chennai,Calibration,Critical,Human Error,Closed,2024-03-24,Non-Compliant,150,Injection,BT40012,Ravi,Requires Review
CMP06777,2025-06-24,Lupin,Production,Vizag,Calibration,High,Training Issue,Closed,2025-06-26,Compliant,39,Syrup,BT11965,Ravi,NA
CMP06778,2025-04-19,Novartis,QA,Hyderabad,Equipment,High,Human Error,In Progress,2025-04-22,Non-Compliant,-5,Ointment,BT57378,Ravi,Follow SOP
CMP06779,2024-09-16,Pfizer,QA,Chennai,Cleaning,High,Equipment Failure,Closed,2024-10-11,Non-Compliant,-5,Capsule,BT65135,Priya,Urgent
CMP06780,2024-03-25,Aurobindo Pharma,Warehouse,Chennai,Documentation,High,Documentation Error,Closed,2024-04-19,Non-Compliant,55,Syrup,BT14673,Priya,Requires Review
CMP06781,2025-02-11,Pfizer,Production,Bangalore,Documentation,Critical,Equipment Failure,Open,2025-03-06,Non-Compliant,36,Syrup,BT42428,Ravi,NA
CMP06782,2025-07-23,Abbott,Packaging,Bangalore,Documentation,Medium,Training Issue,Open,2025-07-29,Non-Compliant,-5,Tablet,BT22941,Kiran,Urgent
CMP06783,2024-08-06,Cipla,R&D,Pune,Cleaning,High,Human Error,In Progress,2024-08-10,Compliant,94,Tablet,BT33973,Priya,Urgent
CMP06784,2024-07-26,Dr. Reddy's,Packaging,Vizag,Validation,High,Material Issue,In Progress,2024-08-16,Compliant,150,Syrup,BT39421,Kiran,
CMP06785,2025-12-14,Cipla,Packaging,Vizag,Cleaning,High,Material Issue,Open,2025-12-31,Compliant,150,Tablet,BT82482,Ravi,Urgent
CMP06786,2024-05-19,Sun Pharma,R&D,Bangalore,Equipment,Low,Material Issue,In Progress,2024-06-09,Compliant,93,Injection,BT64923,Priya,Urgent
CMP06787,2024-11-30,Lupin,Production,Hyderabad,SOP,Low,Documentation Error,Closed,2024-12-04,Compliant,49,Injection,BT67759,Ravi,Requires Review
CMP06788,2025-02-15,Lupin,R&D,Chennai,Equipment,Critical,Material Issue,In Progress,2025-03-13,Non-Compliant,150,Injection,BT63914,Sneha,NA
CMP06789,2024-02-16,Dr. Reddy's,QA,Bangalore,SOP,Medium,Material Issue,Open,2024-02-25,Compliant,-5,Ointment,BT36033,Ravi,Follow SOP
CMP06790,2024-12-30,Dr. Reddy's,Warehouse,Chennai,Cleaning,Critical,Training Issue,In Progress,2025-01-16,Non-Compliant,28,Capsule,BT34586,Anil,NA
CMP06791,2024-05-04,Mylan,Warehouse,Pune,Documentation,Medium,Training Issue,Open,2024-05-16,Compliant,90,Ointment,BT52106,Sneha,
CMP06792,2025-06-14,Pfizer,Packaging,Hyderabad,Validation,Medium,Training Issue,Closed,2025-06-19,Non-Compliant,150,Syrup,BT45079,Anil,NA
CMP06793,2025-05-24,Lupin,Packaging,Pune,Documentation,High,Equipment Failure,Closed,2025-05-29,Compliant,150,Injection,BT31222,Ravi,NA
CMP06794,2025-08-24,GSK,QA,Vizag,SOP,Hgh,Human Error,Closed,2025-09-05,Non-Compliant,-5,Injection,BT47426,Anil,Requires Review
CMP06795,2024-03-05,Cipla,R&D,Bangalore,Validation,Medium,Material Issue,In Progress,2024-03-17,Non-Compliant,27,Injection,BT52601,Sneha,NA
CMP06796,2024-01-26,Dr. Reddy's,QA,Bangalore,Validation,Critical,Human Error,Closed,2024-02-23,Compliant,150,Injection,BT55834,Sneha,Requires Review
CMP06797,2025-06-04,Cipla,Warehouse,Bangalore,Equipment,Medium,Training Issue,In Progress,2025-06-12,Non-Compliant,-5,Tablet,BT61163,Priya,Follow SOP
CMP06798,2025-02-17,Mylan,R&D,Hyderabad,Validation,Medium,Human Error,Closed,2025-03-10,Compliant,76,Syrup,BT37534,Ravi,Follow SOP
CMP06799,2024-07-30,Novartis,Prodction,Chennai,SOP,Low,Material Issue,Closed,2024-08-12,Compliant,-5,Syrup,BT64478,Anil,Follow SOP
CMP06800,2025-06-16,Aurobindo Pharma,Production,Chennai,SOP,Critical,Human Error,Closed,2025-07-10,Non-Compliant,-5,Syrup,BT93222,Anil,Requires Review
CMP06801,2024-09-08,GSK,Production,Hyderabad,SOP,Low,Human Error,Open,2024-09-11,Compliant,46,Ointment,BT59505,Anil,NA
CMP06802,2025-07-16,Lupin,Packaging,Hyderabad,Cleaning,Low,Documentation Error,In Progress,2025-08-03,Compliant,-5,Injection,BT58375,Anil,NA
CMP06803,2025-04-23,Dr. Reddy's,R&D,Vizag,SOP,Low,Human Error,Open,2025-05-13,Compliant,-5,Ointment,BT98568,Sneha,Requires Review
CMP06804,2025-02-24,Novartis,Production,Pune,Equipment,Low,Training Issue,Open,2025-03-17,Non-Compliant,-5,Capsule,BT29123,Priya,Urgent
CMP06805,2024-04-12,Cipla,QC,Vizag,Equipment,Critical,Documentation Error,Closed,2024-04-30,Compliant,23,Ointment,BT55416,Ravi,
CMP06806,2025-11-28,Aurobindo Pharma,Packaging,Hyderabad,Cleaning,Critical,Material Issue,Closed,2025-12-23,Compliant,-5,Capsule,BT41929,Priya,
CMP06807,2024-03-24,Mylan,Warehouse,Hyderabad,SOP,Low,Human Error,Open,2024-04-20,Non-Compliant,-5,Injection,BT27608,Ravi,Requires Review
CMP06808,2025-05-29,Sun Pharma,QC,Vizag,Cleaning,Low,Material Issue,In Progress,2025-06-05,Compliant,-5,Syrup,BT80975,Priya,Requires Review
CMP06809,2025-11-18,Dr. Reddy's,Warehouse,Bangalore,Cleaning,Critical,Documentation Error,Closed,2025-12-07,Non-Compliant,150,Ointment,BT89205,Sneha,NA
CMP06810,2024-04-02,Lupin,Warehouse,Pune,Documentation,Low,Human Error,Open,2024-04-29,Compliant,-5,Syrup,BT50540,Kiran,Follow SOP
CMP06811,2025-09-21,Sun Pharma,R&D,Bangalore,Documentation,Critical,Equipment Failure,In Progress,2025-10-16,Compliant,1,Capsule,BT51886,Priya,Follow SOP
CMP06812,2024-03-06,Mylan,R&D,Chennai,Equipment,High,Material Issue,Open,2024-03-09,Non-Compliant,-5,Injection,BT61535,Anil,NA
CMP06813,2024-01-14,Abbott,QC,Hyderabad,Calibration,Low,Material Issue,Open,2024-01-17,Compliant,28,Ointment,BT86010,Kiran,Requires Review
CMP06814,2024-02-24,Dr. Reddy's,R&D,Vizag,Calibration,Medium,Training Issue,Closed,2024-03-13,Compliant,150,Syrup,BT86853,Sneha,
CMP06815,2024-11-22,Lupin,QC,Pune,Calibration,Medium,Documentation Error,Open,2024-12-08,Compliant,-5,Tablet,BT25921,Sneha,NA
CMP06816,2025-09-05,Aurobindo Pharma,QC,Chennai,Documentation,Low,Training Issue,In Progress,2025-09-13,Non-Compliant,150,Capsule,BT74336,Sneha,NA
CMP06817,2024-02-10,Cipla,QA,Bangalore,SOP,Medium,Training Issue,In Progress,2024-03-09,Non-Compliant,-5,Injection,BT30531,Sneha,
CMP06818,2025-04-14,Dr. Reddy's,QC,Bangalore,Cleaning,Critical,Human Error,Closed,2025-05-05,Compliant,-5,Injection,BT49388,Priya,Follow SOP
CMP06819,2024-04-08,Pfizer,R&D,Vizag,Calibration,High,Human Error,Closed,2024-04-11,Compliant,150,Ointment,BT46302,Anil,Requires Review
CMP06820,2024-04-08,Novartis,QC,Hyderabad,Validation,Critical,Material Issue,Closed,2024-04-30,Compliant,-5,Capsule,BT52704,Anil,NA
CMP06821,2025-12-29,Aurobindo Pharma,R&D,Bangalore,Documentation,Medium,Human Error,In Progress,2026-01-12,Non-Compliant,48,Ointment,BT72979,Kiran,Follow SOP
CMP06822,2024-11-04,Aurobindo Pharma,QC,Pune,Cleaning,Low,Equipment Failure,Open,2024-11-15,Non-Compliant,-5,Tablet,BT15170,Sneha,
CMP06823,2025-06-12,Pfizer,QC,Hyderabad,Documentation,Medium,Documentation Error,Open,2025-06-13,Compliant,150,Ointment,BT42712,Kiran,
CMP06824,2025-10-08,Abbott,Packaging,Hyderabad,SOP,Critical,Documentation Error,In Progress,2025-10-19,Non-Compliant,150,Syrup,BT34847,Sneha,Urgent
CMP06825,2024-10-13,Novartis, production ,Pune,Validation,High,Material Issue,In Progress,2024-10-19,Compliant,-5,Tablet,BT81149,Kiran,Follow SOP
CMP06826,2024-11-26,Novartis,QC,Bangalore,Validation,High,Equipment Failure,Closed,2024-11-30,Compliant,-5,Syrup,BT99110,Priya,Follow SOP
CMP06827,2025-11-18,Dr. Reddy's,Packaging,Chennai,Calibration,Low,Equipment Failure,Closed,2025-12-10,Non-Compliant,150,Tablet,BT56030,Sneha,
CMP06828,2024-03-10,Lupin,R&D,Bangalore,Validation,Low,Training Issue,In Progress,2024-03-30,Non-Compliant,150,Capsule,BT38413,Ravi,Requires Review
CMP06829,2025-04-06,Abbott,QA,Hyderabad,Equipment,Medium,Equipment Failure,In Progress,2025-04-27,Non-Compliant,150,Injection,BT77624,Kiran,NA
CMP06830,2025-01-23,GSK,Production,Bangalore,Equipment,Low,Human Error,Open,2025-01-30,Compliant,6,Syrup,BT96018,Ravi,Urgent
CMP06831,2025-06-10,GSK,Warehouse,Bangalore,Validation,Critical,Training Issue,Closed,2025-07-01,Non-Compliant,-5,Ointment,BT79153,Kiran,
CMP06832,2024-10-21,Novartis,R&D,Hyderabad,Equipment,High,Equipment Failure,Open,2024-11-05,Non-Compliant,150,Ointment,BT32260,Sneha,
CMP06833,2024-09-20,Sun Pharma,Packaging,Hyderabad,Calibration,Low,Human Error,In Progress,2024-10-16,Compliant,150,Ointment,BT29441,Kiran,Requires Review
CMP06834,2025-01-01,Abbott,QA,Chennai,Equipment,High,Equipment Failure,Closed,2025-01-04,Non-Compliant,150,Tablet,BT66131,Ravi,Urgent
CMP06835,2024-03-18,Novartis,Packaging,Vizag,Cleaning,Medium,Equipment Failure,Closed,,Non-Compliant,150,Ointment,BT26468,Priya,
CMP06836,2025-06-01,Pfizer,Production,Chennai,Calibration,Medium,Documentation Error,In Progress,2025-06-30,Non-Compliant,42,Capsule,BT55825,Sneha,NA
